driver_id,day,duty_start,duty_end,tour_ids,hours
D_PT572,4,945,1215,T_4_945_10,4.5
D_PT573,4,945,1215,T_4_945_14,4.5
D_PT574,4,960,1230,T_4_960_2,4.5
D_PT575,4,960,1230,T_4_960_3,4.5
D_PT576,4,960,1230,T_4_960_4,4.5
D_PT577,4,960,1230,T_4_960_5,4.5
D_PT578,4,960,1230,T_4_960_7,4.5
D_PT579,4,975,1245,T_4_975_1,4.5
D_PT580,4,975,1245,T_4_975_4,4.5
D_PT581,4,975,1245,T_4_975_6,4.5
D_PT582,4,990,1260,T_4_990_1,4.5
D_PT583,4,990,1260,T_4_990_4,4.5
D_PT584,4,1005,1275,T_4_1005_2,4.5
D_PT585,4,1050,1320,T_4_1050_3,4.5
D_PT586,4,1065,1335,T_4_1065_1,4.5
D_PT587,4,1065,1335,T_4_1065_2,4.5
D_PT588,4,1080,1350,T_4_1080_3,4.5
D_PT589,4,1080,1350,T_4_1080_4,4.5
D_PT590,4,1095,1365,T_4_1095_4,4.5
D_PT591,4,1110,1380,T_4_1110_1,4.5
D_PT592,4,1110,1380,T_4_1110_3,4.5
D_PT593,4,1110,1380,T_4_1110_4,4.5
D_PT594,4,1110,1380,T_4_1110_5,4.5
D_PT595,4,1110,1380,T_4_1110_6,4.5
D_PT596,4,1110,1380,T_4_1110_7,4.5
D_PT597,4,1110,1380,T_4_1110_8,4.5
D_PT598,4,1125,1395,T_4_1125_1,4.5
D_PT599,4,1140,1410,T_4_1140_2,4.5
D_PT600,4,1155,1425,T_4_1155_1,4.5
D_PT601,4,1170,1439,T_4_1170_1,4.5
D_PT602,4,1170,1439,T_4_1170_2,4.5
D_FTE603,0,285,855,T_0_285_2|T_0_585_8,40.5
D_FTE603,1,240,1065,T_1_240_2|T_1_525_1|T_1_795_3,40.5
D_FTE603,2,495,765,T_2_495_5,40.5
D_FTE603,4,360,1215,T_4_360_8|T_4_675_2|T_4_945_13,40.5
D_FTE604,0,300,1125,T_0_300_4|T_0_585_10|T_0_855_4,49.5
D_FTE604,1,345,1170,T_1_345_1|T_1_630_4|T_1_900_10,49.5
D_FTE604,2,405,945,T_2_405_6|T_2_675_9,49.5
D_FTE604,4,285,1095,T_4_285_3|T_4_555_1|T_4_825_3,49.5
D_FTE605,0,330,1155,T_0_330_2|T_0_615_3|T_0_885_4,45.0
D_FTE605,1,375,1200,T_1_375_9|T_1_645_4|T_1_930_1,45.0
D_FTE605,2,645,915,T_2_645_1,45.0
D_FTE605,4,375,1215,T_4_375_2|T_4_660_3|T_4_945_11,45.0
D_PT606,0,345,1170,T_0_345_10|T_0_630_4|T_0_900_1,31.5
D_PT606,1,720,990,T_1_720_6,31.5
D_PT606,2,375,915,T_2_375_4|T_2_645_7,31.5
D_PT606,4,750,1020,T_4_750_4,31.5
D_FTE607,0,240,1065,T_0_240_1|T_0_525_6|T_0_795_1,49.5
D_FTE607,1,330,1140,T_1_330_5|T_1_600_1|T_1_870_4,49.5
D_FTE607,2,405,960,T_2_405_1|T_2_690_1,49.5
D_FTE607,4,300,1125,T_4_300_4|T_4_585_2|T_4_855_1,49.5
D_FTE608,0,300,1140,T_0_300_3|T_0_600_1|T_0_870_3,45.0
D_FTE608,1,375,1200,T_1_375_11|T_1_660_6|T_1_930_2,45.0
D_FTE608,2,660,930,T_2_660_4,45.0
D_FTE608,4,285,1095,T_4_285_1|T_4_555_4|T_4_825_2,45.0
D_FTE609,0,300,1140,T_0_300_8|T_0_600_2|T_0_870_1,49.5
D_FTE609,1,375,1185,T_1_375_4|T_1_645_3|T_1_915_2,49.5
D_FTE609,2,420,960,T_2_420_11|T_2_690_3,49.5
D_FTE609,4,270,1110,T_4_270_9|T_4_555_2|T_4_840_1,49.5
D_FTE610,0,345,885,T_0_345_3|T_0_615_5,40.5
D_FTE610,1,375,1200,T_1_375_1|T_1_660_5|T_1_930_4,40.5
D_FTE610,2,630,900,T_2_630_13,40.5
D_FTE610,4,270,1110,T_4_270_8|T_4_570_1|T_4_840_3,40.5
D_PT611,0,390,1200,T_0_390_11|T_0_660_4|T_0_930_1,36.0
D_PT611,1,840,1110,T_1_840_9,36.0
D_PT611,2,375,915,T_2_375_5|T_2_645_4,36.0
D_PT611,4,300,840,T_4_300_3|T_4_570_2,36.0
D_FTE612,0,390,1245,T_0_390_1|T_0_675_3|T_0_975_1,40.5
D_FTE612,1,720,990,T_1_720_7,40.5
D_FTE612,2,390,930,T_2_390_5|T_2_660_3,40.5
D_FTE612,4,345,1185,T_4_345_8|T_4_645_1|T_4_915_4,40.5
D_FTE613,0,240,1050,T_0_240_2|T_0_510_3|T_0_780_4,49.5
D_FTE613,1,330,1140,T_1_330_3|T_1_600_5|T_1_870_1,49.5
D_FTE613,2,405,945,T_2_405_4|T_2_675_1,49.5
D_FTE613,4,270,1080,T_4_270_5|T_4_540_3|T_4_810_2,49.5
D_FTE614,0,255,1080,T_0_255_1|T_0_540_4|T_0_810_4,49.5
D_FTE614,1,315,1125,T_1_315_1|T_1_585_2|T_1_855_10,49.5
D_FTE614,2,375,915,T_2_375_6|T_2_645_10,49.5
D_FTE614,4,270,1080,T_4_270_1|T_4_540_5|T_4_810_4,49.5
D_PT615,0,360,1185,T_0_360_1|T_0_645_2|T_0_915_1,36.0
D_PT615,1,1005,1275,T_1_1005_3,36.0
D_PT615,2,645,915,T_2_645_9,36.0
D_PT615,4,270,1080,T_4_270_10|T_4_540_6|T_4_810_5,36.0
D_PT616,0,375,1185,T_0_375_1|T_0_645_1|T_0_915_3,36.0
D_PT616,1,420,690,T_1_420_2,36.0
D_PT616,2,255,525,T_2_255_4,36.0
D_PT616,4,375,1200,T_4_375_4|T_4_660_1|T_4_930_1,36.0
D_PT617,1,300,1110,T_1_300_4|T_1_570_2|T_1_840_4,36.0
D_PT617,2,345,885,T_2_345_1|T_2_615_8,36.0
D_PT617,4,345,1185,T_4_345_4|T_4_645_2|T_4_915_5,36.0
D_PT618,1,210,1035,T_1_210_2|T_1_495_4|T_1_765_4,27.0
D_PT618,2,390,945,T_2_390_13|T_2_675_12,27.0
D_PT618,4,780,1050,T_4_780_2,27.0
D_PT619,1,240,780,T_1_240_3|T_1_510_4,31.5
D_PT619,2,330,885,T_2_330_7|T_2_615_3,31.5
D_PT619,4,285,1140,T_4_285_4|T_4_600_1|T_4_870_2,31.5
D_PT620,1,240,1080,T_1_240_4|T_1_540_3|T_1_810_3,31.5
D_PT620,2,345,885,T_2_345_7|T_2_615_1,31.5
D_PT620,4,345,915,T_4_345_2|T_4_645_4,31.5
D_PT621,1,405,1230,T_1_405_1|T_1_675_2|T_1_960_1,27.0
D_PT621,2,600,870,T_2_600_9,27.0
D_PT621,4,300,885,T_4_300_5|T_4_615_3,27.0
D_PT622,1,900,1170,T_1_900_6,27.0
D_PT622,2,405,945,T_2_405_3|T_2_675_7,27.0
D_PT622,4,285,1095,T_4_285_2|T_4_555_7|T_4_825_1,27.0
D_PT623,1,375,1200,T_1_375_6|T_1_660_1|T_1_930_3,36.0
D_PT623,2,420,960,T_2_420_6|T_2_690_4,36.0
D_PT623,4,345,1155,T_4_345_3|T_4_615_2|T_4_885_5,36.0
D_PT624,2,225,795,T_2_225_1|T_2_525_4,13.5
D_PT624,4,975,1245,T_4_975_3,13.5
D_PT625,2,240,780,T_2_240_1|T_2_510_2,22.5
D_PT625,4,345,1155,T_4_345_1|T_4_615_7|T_4_885_4,22.5
D_PT626,2,240,795,T_2_240_3|T_2_525_5,22.5
D_PT626,4,360,1185,T_4_360_3|T_4_645_3|T_4_915_2,22.5
D_PT627,2,255,810,T_2_255_1|T_2_540_3,13.5
D_PT627,4,945,1215,T_4_945_15,13.5
D_PT628,2,360,900,T_2_360_4|T_2_630_9,22.5
D_PT628,4,315,1125,T_4_315_1|T_4_585_1|T_4_855_5,22.5
D_PT629,2,390,945,T_2_390_6|T_2_675_11,22.5
D_PT629,4,315,1125,T_4_315_2|T_4_585_4|T_4_855_2,22.5
D_PT630,2,405,945,T_2_405_10|T_2_675_8,22.5
D_PT630,4,330,1170,T_4_330_1|T_4_630_1|T_4_900_1,22.5
D_PT631,2,435,705,T_2_435_7,13.5
D_PT631,4,360,945,T_4_360_6|T_4_675_3,13.5
D_PT632,2,450,720,T_2_450_6,13.5
D_PT632,4,270,825,T_4_270_3|T_4_555_3,13.5
D_PT633,2,225,795,T_2_225_3|T_2_525_3,18.0
D_PT633,4,360,915,T_4_360_4|T_4_645_6,18.0
D_PT634,2,255,810,T_2_255_3|T_2_540_1,22.5
D_PT634,4,375,1215,T_4_375_1|T_4_675_5|T_4_945_12,22.5
D_PT635,2,240,825,T_2_240_7|T_2_555_2,22.5
D_PT635,4,300,1125,T_4_300_1|T_4_585_3|T_4_855_4,22.5
D_PT636,2,285,825,T_2_285_4|T_2_555_8,13.5
D_PT636,4,945,1215,T_4_945_6,13.5
D_PT637,2,285,840,T_2_285_2|T_2_570_3,22.5
D_PT637,4,270,1080,T_4_270_2|T_4_540_2|T_4_810_1,22.5
D_PT638,2,300,840,T_2_300_3|T_2_570_4,22.5
D_PT638,4,315,1155,T_4_315_4|T_4_615_1|T_4_885_1,22.5
D_PT639,2,360,900,T_2_360_10|T_2_630_7,22.5
D_PT639,4,360,1170,T_4_360_14|T_4_630_2|T_4_900_5,22.5
D_PT640,2,345,900,T_2_345_5|T_2_630_12,13.5
D_PT640,4,1050,1320,T_4_1050_6,13.5
D_PT641,2,390,930,T_2_390_4|T_2_660_7,22.5
D_PT641,4,360,1170,T_4_360_10|T_4_630_3|T_4_900_4,22.5
D_PT642,2,405,945,T_2_405_11|T_2_675_2,18.0
D_PT642,4,315,885,T_4_315_3|T_4_615_5,18.0
D_PT643,0,525,1335,T_0_1065_2|T_0_525_8|T_0_795_5,27.0
D_PT643,1,555,1380,T_1_1110_1|T_1_555_4|T_1_840_6,27.0
D_PT644,0,420,1260,T_0_420_4|T_0_690_7|T_0_990_2,27.0
D_PT644,1,480,1320,T_1_1050_12|T_1_480_4|T_1_780_7,27.0
D_PT645,0,525,1395,T_0_1125_3|T_0_525_7|T_0_840_2,27.0
D_PT645,1,615,1439,T_1_1170_1|T_1_615_2|T_1_900_5,27.0
D_PT646,0,345,1245,T_0_345_1|T_0_690_10|T_0_975_2,27.0
D_PT646,1,465,1320,T_1_1050_1|T_1_465_4|T_1_780_3,27.0
D_PT647,0,615,1439,T_0_1170_2|T_0_615_7|T_0_900_5,22.5
D_PT647,1,660,1275,T_1_1005_2|T_1_660_2,22.5
D_PT648,1,630,1439,T_1_1170_2|T_1_630_5|T_1_900_8,13.5
D_PT649,1,630,1439,T_1_1170_5|T_1_630_3|T_1_900_9,13.5
D_PT650,0,390,1200,T_0_390_2|T_0_660_5|T_0_930_2,13.5
D_PT651,0,315,1125,T_0_315_2|T_0_585_2|T_0_855_6,13.5
D_PT652,0,525,1335,T_0_1065_1|T_0_525_1|T_0_795_2,13.5
D_PT653,0,345,1155,T_0_345_5|T_0_615_10|T_0_885_7,13.5
D_PT654,0,405,1215,T_0_405_8|T_0_675_2|T_0_945_1,13.5
D_PT655,0,345,1155,T_0_345_8|T_0_615_6|T_0_885_5,13.5
D_PT656,0,420,1230,T_0_420_6|T_0_690_4|T_0_960_1,13.5
D_PT657,0,495,1305,T_0_1035_2|T_0_495_7|T_0_765_1,13.5
D_PT658,0,540,1350,T_0_1080_2|T_0_540_2|T_0_810_5,13.5
D_PT659,0,510,1320,T_0_1050_2|T_0_510_5|T_0_780_2,13.5
D_PT660,0,480,1290,T_0_1020_1|T_0_480_2|T_0_750_1,13.5
D_PT661,0,345,1155,T_0_345_6|T_0_615_8|T_0_885_8,13.5
D_PT662,0,315,1125,T_0_315_4|T_0_585_4|T_0_855_8,13.5
D_PT663,0,465,1275,T_0_1005_1|T_0_465_2|T_0_735_2,13.5
D_PT664,0,510,1320,T_0_1050_1|T_0_510_2|T_0_780_1,13.5
D_PT665,0,540,1350,T_0_1080_1|T_0_540_1|T_0_810_2,13.5
D_PT666,1,480,1290,T_1_1020_5|T_1_480_5|T_1_750_6,13.5
D_PT667,1,585,1395,T_1_1125_5|T_1_585_6|T_1_855_4,13.5
D_PT668,1,540,1350,T_1_1080_4|T_1_540_4|T_1_810_10,13.5
D_PT669,1,465,1275,T_1_1005_4|T_1_465_8|T_1_735_4,13.5
D_PT670,1,555,1365,T_1_1095_3|T_1_555_8|T_1_825_6,13.5
D_PT671,1,540,1350,T_1_1080_10|T_1_540_1|T_1_810_7,13.5
D_PT672,1,540,1350,T_1_1080_1|T_1_540_2|T_1_810_1,13.5
D_PT673,1,405,1215,T_1_405_6|T_1_675_5|T_1_945_2,13.5
D_PT674,1,405,1215,T_1_405_4|T_1_675_4|T_1_945_1,13.5
D_FTE675,0,390,1290,T_0_1020_2|T_0_390_7|T_0_660_1,45.0
D_FTE675,1,510,1320,T_1_1050_2|T_1_510_2|T_1_780_2,45.0
D_FTE675,2,540,810,T_2_540_2,45.0
D_FTE675,4,405,1290,T_4_1020_1|T_4_405_3|T_4_735_2,45.0
D_PT676,0,285,1125,T_0_285_1|T_0_555_1|T_0_855_2,27.0
D_PT676,1,345,1290,T_1_1020_1|T_1_345_4|T_1_675_3,27.0
D_PT677,0,555,1185,T_0_555_3|T_0_915_2,22.5
D_PT677,1,405,1275,T_1_1005_5|T_1_405_2|T_1_690_1,22.5
D_PT678,0,690,1260,T_0_690_6|T_0_990_1,22.5
D_PT678,1,480,1335,T_1_1065_4|T_1_480_2|T_1_795_1,22.5
D_PT679,1,450,1020,T_1_450_3|T_1_750_5,18.0
D_PT679,2,240,855,T_2_240_10|T_2_585_8,18.0
D_PT680,1,435,990,T_1_435_4|T_1_720_2,18.0
D_PT680,2,210,780,T_2_210_2|T_2_510_3,18.0
D_PT681,1,465,1005,T_1_465_7|T_1_735_3,18.0
D_PT681,2,225,765,T_2_225_2|T_2_495_3,18.0
D_PT682,1,525,1095,T_1_525_2|T_1_825_1,18.0
D_PT682,2,315,900,T_2_315_5|T_2_630_11,18.0
D_PT683,1,555,1125,T_1_555_1|T_1_855_7,18.0
D_PT683,2,345,885,T_2_345_2|T_2_615_6,18.0
D_PT684,1,495,1050,T_1_495_3|T_1_780_9,18.0
D_PT684,2,270,840,T_2_270_2|T_2_570_7,18.0
D_PT685,1,870,1140,T_1_870_8,13.5
D_PT685,2,360,945,T_2_360_6|T_2_675_4,13.5
D_PT686,1,540,1350,T_1_1080_7|T_1_540_7|T_1_810_5,13.5
D_PT687,1,480,1290,T_1_1020_3|T_1_480_6|T_1_750_4,13.5
D_PT688,1,510,1320,T_1_1050_11|T_1_510_3|T_1_780_6,13.5
D_PT689,1,540,1350,T_1_1080_8|T_1_540_8|T_1_810_8,13.5
D_PT690,1,495,1305,T_1_1035_1|T_1_495_7|T_1_765_2,13.5
D_PT691,4,480,1290,T_4_1020_3|T_4_480_3|T_4_750_6,13.5
D_PT692,4,510,1320,T_4_1050_1|T_4_510_2|T_4_780_3,13.5
D_PT693,4,450,1260,T_4_450_4|T_4_720_1|T_4_990_3,13.5
D_PT694,4,510,1320,T_4_1050_4|T_4_510_1|T_4_780_1,13.5
D_PT695,4,495,1305,T_4_1035_2|T_4_495_2|T_4_765_4,13.5
D_PT696,4,480,1290,T_4_1020_2|T_4_480_2|T_4_750_3,13.5
D_PT697,4,525,1335,T_4_1065_3|T_4_525_5|T_4_795_3,13.5
D_PT698,4,450,1260,T_4_450_5|T_4_720_3|T_4_990_2,13.5
D_PT699,4,495,1305,T_4_1035_1|T_4_495_4|T_4_765_1,13.5
D_PT700,4,420,1230,T_4_420_4|T_4_690_2|T_4_960_1,13.5
D_PT701,4,435,1245,T_4_435_1|T_4_705_1|T_4_975_2,13.5
D_PT702,4,420,1230,T_4_420_5|T_4_690_3|T_4_960_6,13.5
D_PT703,4,525,1335,T_4_1065_4|T_4_525_7|T_4_795_2,13.5
D_PT704,1,555,1380,T_1_1110_4|T_1_555_6|T_1_840_2,13.5
D_PT705,1,495,1320,T_1_1050_10|T_1_495_2|T_1_780_4,13.5
D_PT706,1,555,1380,T_1_1110_2|T_1_555_7|T_1_840_8,13.5
D_PT707,0,495,1110,T_0_495_4|T_0_840_6,31.5
D_PT707,1,345,1200,T_1_345_5|T_1_615_7|T_1_930_5,31.5
D_PT707,2,420,960,T_2_420_10|T_2_690_5,31.5
D_PT708,0,300,1140,T_0_300_2|T_0_585_5|T_0_870_7,27.0
D_PT708,1,360,1320,T_1_1050_3|T_1_360_3|T_1_720_5,27.0
D_PT709,0,390,990,T_0_390_4|T_0_720_1,22.5
D_PT709,1,300,1290,T_1_1020_7|T_1_300_2|T_1_720_9,22.5
D_PT710,0,405,1395,T_0_1125_2|T_0_405_9|T_0_690_2,22.5
D_PT710,2,285,855,T_2_285_3|T_2_585_2,22.5
D_PT711,1,420,960,T_1_420_4|T_1_690_2,18.0
D_PT711,2,210,795,T_2_210_1|T_2_525_2,18.0
D_PT712,0,660,1215,T_0_660_6|T_0_945_2,22.5
D_PT712,1,435,1410,T_1_1140_1|T_1_435_3|T_1_825_5,22.5
D_PT713,0,330,1140,T_0_330_4|T_0_600_4|T_0_870_6,13.5
D_PT714,0,315,1140,T_0_315_3|T_0_585_9|T_0_870_8,13.5
D_PT715,1,465,1290,T_1_1020_9|T_1_465_6|T_1_750_7,13.5
D_PT716,1,465,1290,T_1_1020_8|T_1_465_1|T_1_750_1,13.5
D_PT717,4,495,1320,T_4_1050_5|T_4_495_1|T_4_765_3,13.5
D_PT718,4,525,1350,T_4_1080_1|T_4_525_1|T_4_810_6,13.5
D_PT719,4,420,1245,T_4_420_6|T_4_705_3|T_4_975_5,13.5
D_PT720,0,525,1365,T_0_1095_2|T_0_525_9|T_0_810_6,13.5
D_PT721,0,525,1365,T_0_1095_1|T_0_525_10|T_0_795_6,13.5
D_PT722,1,450,1290,T_1_1020_2|T_1_450_2|T_1_720_11,13.5
D_PT723,0,420,1395,T_0_1125_1|T_0_420_5|T_0_735_3,27.0
D_PT723,1,615,1439,T_1_1170_3|T_1_615_5|T_1_900_2,27.0
D_PT724,0,540,1170,T_0_540_3|T_0_900_3,22.5
D_PT724,1,405,1395,T_1_1125_1|T_1_405_5|T_1_825_7,22.5
D_PT725,0,390,1230,T_0_390_6|T_0_660_2|T_0_960_2,27.0
D_PT725,1,465,1410,T_1_1140_3|T_1_465_2|T_1_855_5,27.0
D_PT726,1,360,1200,T_1_360_4|T_1_645_5|T_1_930_9,13.5
D_PT727,4,525,1380,T_4_1110_2|T_4_525_2|T_4_840_4,13.5
D_PT728,4,450,1320,T_4_1050_7|T_4_450_3|T_4_750_1,13.5
D_PT729,4,450,1320,T_4_1050_2|T_4_450_2|T_4_735_6,13.5
D_PT730,4,525,1395,T_4_1125_2|T_4_525_3|T_4_855_7,13.5
D_PT731,1,435,1320,T_1_1050_5|T_1_435_1|T_1_720_8,13.5
D_PT732,1,435,1320,T_1_1050_6|T_1_435_5|T_1_720_10,13.5
D_PT733,4,525,1410,T_4_1140_1|T_4_525_4|T_4_855_6,13.5
D_PT734,0,525,1425,T_0_1155_2|T_0_525_5|T_0_795_4,13.5
D_FTE735,0,360,1170,T_0_360_2|T_0_630_3|T_0_900_6,45.0
D_FTE735,1,420,1320,T_1_1050_4|T_1_420_6|T_1_690_6,45.0
D_FTE735,2,600,870,T_2_600_4,45.0
D_FTE735,4,390,1350,T_4_1080_6|T_4_390_3|T_4_765_5,45.0
D_PT736,1,225,1140,T_1_225_1|T_1_540_5|T_1_870_5,22.5
D_PT736,2,360,900,T_2_360_2|T_2_630_5,22.5
D_PT737,4,420,1275,T_4_1005_1|T_4_420_3|T_4_735_1,13.5
D_PT738,0,495,1380,T_0_1110_2|T_0_495_5|T_0_795_3,13.5
D_PT739,0,495,1380,T_0_1110_1|T_0_495_6|T_0_810_1,13.5
D_PT740,0,510,1410,T_0_1140_1|T_0_510_1|T_0_840_1,13.5
D_PT741,4,450,1350,T_4_1080_5|T_4_450_7|T_4_735_5,13.5
D_PT742,4,450,1350,T_4_1080_2|T_4_450_6|T_4_765_2,13.5
D_PT743,0,525,1439,T_0_1170_4|T_0_525_2|T_0_870_4,13.5
D_PT744,0,525,1439,T_0_1170_3|T_0_525_3|T_0_840_3,13.5
D_PT745,0,525,1439,T_0_1170_1|T_0_525_4|T_0_810_3,13.5
D_PT746,0,285,1155,T_0_285_3|T_0_555_4|T_0_885_6,27.0
D_PT746,1,435,1410,T_1_1140_2|T_1_435_6|T_1_855_6,27.0
D_PT747,0,465,1410,T_0_1140_2|T_0_465_1|T_0_870_5,22.5
D_PT747,1,855,1410,T_1_1140_5|T_1_855_8,22.5
D_PT748,1,315,1200,T_1_315_5|T_1_615_8|T_1_930_6,18.0
D_PT748,2,420,690,T_2_420_12,18.0
D_PT749,1,420,1230,T_1_420_3|T_1_690_4|T_1_960_3,18.0
D_PT749,2,465,735,T_2_465_3,18.0
D_PT750,4,420,1350,T_4_1080_7|T_4_420_7|T_4_750_5,13.5
D_PT751,4,435,1365,T_4_1095_1|T_4_435_2|T_4_735_3,13.5
D_PT752,4,420,1365,T_4_1095_3|T_4_420_8|T_4_735_4,13.5
D_PT753,4,420,1365,T_4_1095_2|T_4_420_10|T_4_750_7,13.5
D_PT754,4,465,1425,T_4_1155_2|T_4_465_1|T_4_870_1,13.5
