driver_id,day,duty_start,duty_end,tour_ids,hours
D_PT571,4,540,810,T_4_540_1,4.5
D_PT572,4,540,810,T_4_540_6,4.5
D_PT573,4,540,810,T_4_540_7,4.5
D_PT574,4,555,825,T_4_555_2,4.5
D_PT575,4,555,825,T_4_555_5,4.5
D_PT576,4,555,825,T_4_555_7,4.5
D_PT577,4,570,840,T_4_570_2,4.5
D_PT578,4,585,855,T_4_585_2,4.5
D_PT579,4,585,855,T_4_585_4,4.5
D_PT580,4,630,900,T_4_630_3,4.5
D_PT581,4,675,945,T_4_675_4,4.5
D_PT582,4,675,945,T_4_675_5,4.5
D_PT583,4,690,960,T_4_690_1,4.5
D_PT584,4,690,960,T_4_690_2,4.5
D_PT585,4,690,960,T_4_690_3,4.5
D_PT586,4,705,975,T_4_705_2,4.5
D_PT587,4,720,990,T_4_720_1,4.5
D_PT588,4,720,990,T_4_720_2,4.5
D_PT589,4,720,990,T_4_720_3,4.5
D_PT590,4,735,1005,T_4_735_1,4.5
D_PT591,4,735,1005,T_4_735_2,4.5
D_PT592,4,735,1005,T_4_735_3,4.5
D_PT593,4,735,1005,T_4_735_4,4.5
D_PT594,4,735,1005,T_4_735_5,4.5
D_PT595,4,735,1005,T_4_735_7,4.5
D_PT596,4,750,1020,T_4_750_2,4.5
D_PT597,4,750,1020,T_4_750_3,4.5
D_PT598,4,750,1020,T_4_750_4,4.5
D_PT599,4,750,1020,T_4_750_5,4.5
D_PT600,4,750,1020,T_4_750_6,4.5
D_PT601,4,750,1020,T_4_750_7,4.5
D_PT602,4,765,1035,T_4_765_1,4.5
D_PT603,4,765,1035,T_4_765_2,4.5
D_PT604,4,765,1035,T_4_765_3,4.5
D_PT605,4,765,1035,T_4_765_4,4.5
D_PT606,4,765,1035,T_4_765_5,4.5
D_PT607,4,780,1050,T_4_780_1,4.5
D_PT608,4,780,1050,T_4_780_3,4.5
D_PT609,4,780,1050,T_4_780_4,4.5
D_PT610,4,795,1065,T_4_795_2,4.5
D_PT611,4,795,1065,T_4_795_3,4.5
D_PT612,4,810,1080,T_4_810_3,4.5
D_PT613,4,810,1080,T_4_810_5,4.5
D_PT614,4,810,1080,T_4_810_6,4.5
D_PT615,4,825,1095,T_4_825_1,4.5
D_PT616,4,825,1095,T_4_825_3,4.5
D_PT617,4,840,1110,T_4_840_2,4.5
D_PT618,4,840,1110,T_4_840_5,4.5
D_PT619,4,855,1125,T_4_855_1,4.5
D_PT620,4,855,1125,T_4_855_2,4.5
D_PT621,4,855,1125,T_4_855_4,4.5
D_PT622,4,855,1125,T_4_855_6,4.5
D_PT623,4,855,1125,T_4_855_7,4.5
D_PT624,4,870,1140,T_4_870_1,4.5
D_PT625,4,870,1140,T_4_870_2,4.5
D_PT626,4,885,1155,T_4_885_6,4.5
D_PT627,4,900,1170,T_4_900_1,4.5
D_PT628,4,900,1170,T_4_900_3,4.5
D_PT629,4,900,1170,T_4_900_4,4.5
D_PT630,4,900,1170,T_4_900_6,4.5
D_PT631,4,900,1170,T_4_900_7,4.5
D_PT632,4,915,1185,T_4_915_2,4.5
D_PT633,4,915,1185,T_4_915_6,4.5
D_PT634,4,930,1200,T_4_930_2,4.5
D_PT635,4,945,1215,T_4_945_2,4.5
D_PT636,4,945,1215,T_4_945_3,4.5
D_PT637,4,945,1215,T_4_945_4,4.5
D_PT638,4,945,1215,T_4_945_5,4.5
D_PT639,4,945,1215,T_4_945_7,4.5
D_PT640,4,945,1215,T_4_945_8,4.5
D_PT641,4,945,1215,T_4_945_9,4.5
D_PT642,4,945,1215,T_4_945_10,4.5
D_PT643,4,945,1215,T_4_945_11,4.5
D_PT644,4,945,1215,T_4_945_14,4.5
D_PT645,4,960,1230,T_4_960_1,4.5
D_PT646,4,960,1230,T_4_960_2,4.5
D_PT647,4,960,1230,T_4_960_3,4.5
D_PT648,4,960,1230,T_4_960_4,4.5
D_PT649,4,960,1230,T_4_960_5,4.5
D_PT650,4,960,1230,T_4_960_6,4.5
D_PT651,4,960,1230,T_4_960_7,4.5
D_PT652,4,975,1245,T_4_975_1,4.5
D_PT653,4,975,1245,T_4_975_2,4.5
D_PT654,4,975,1245,T_4_975_4,4.5
D_PT655,4,975,1245,T_4_975_5,4.5
D_PT656,4,975,1245,T_4_975_6,4.5
D_PT657,4,990,1260,T_4_990_1,4.5
D_PT658,4,990,1260,T_4_990_2,4.5
D_PT659,4,990,1260,T_4_990_3,4.5
D_PT660,4,990,1260,T_4_990_4,4.5
D_PT661,4,1005,1275,T_4_1005_1,4.5
D_PT662,4,1005,1275,T_4_1005_2,4.5
D_PT663,4,1020,1290,T_4_1020_1,4.5
D_PT664,4,1020,1290,T_4_1020_2,4.5
D_PT665,4,1020,1290,T_4_1020_3,4.5
D_PT666,4,1035,1305,T_4_1035_1,4.5
D_PT667,4,1035,1305,T_4_1035_2,4.5
D_PT668,4,1050,1320,T_4_1050_1,4.5
D_PT669,4,1050,1320,T_4_1050_2,4.5
D_PT670,4,1050,1320,T_4_1050_3,4.5
D_PT671,4,1050,1320,T_4_1050_4,4.5
D_PT672,4,1050,1320,T_4_1050_5,4.5
D_PT673,4,1050,1320,T_4_1050_6,4.5
D_PT674,4,1050,1320,T_4_1050_7,4.5
D_PT675,4,1065,1335,T_4_1065_1,4.5
D_PT676,4,1065,1335,T_4_1065_2,4.5
D_PT677,4,1065,1335,T_4_1065_3,4.5
D_PT678,4,1080,1350,T_4_1080_2,4.5
D_PT679,4,1080,1350,T_4_1080_3,4.5
D_PT680,4,1080,1350,T_4_1080_4,4.5
D_PT681,4,1080,1350,T_4_1080_5,4.5
D_PT682,4,1080,1350,T_4_1080_6,4.5
D_PT683,4,1080,1350,T_4_1080_7,4.5
D_PT684,4,1095,1365,T_4_1095_2,4.5
D_PT685,4,1095,1365,T_4_1095_3,4.5
D_PT686,4,1095,1365,T_4_1095_4,4.5
D_PT687,4,1110,1380,T_4_1110_1,4.5
D_PT688,4,1110,1380,T_4_1110_2,4.5
D_PT689,4,1110,1380,T_4_1110_3,4.5
D_PT690,4,1110,1380,T_4_1110_5,4.5
D_PT691,4,1110,1380,T_4_1110_6,4.5
D_PT692,4,1110,1380,T_4_1110_7,4.5
D_PT693,4,1110,1380,T_4_1110_8,4.5
D_PT694,4,1125,1395,T_4_1125_2,4.5
D_PT695,4,1140,1410,T_4_1140_1,4.5
D_PT696,4,1140,1410,T_4_1140_2,4.5
D_PT697,4,1155,1425,T_4_1155_1,4.5
D_PT698,4,1155,1425,T_4_1155_2,4.5
D_PT699,4,1170,1439,T_4_1170_1,4.5
D_PT700,4,1170,1439,T_4_1170_2,4.5
D_FTE701,0,225,765,T_0_225_2|T_0_495_8,45.0
D_FTE701,1,375,1200,T_1_375_1|T_1_660_5|T_1_930_4,45.0
D_FTE701,2,420,960,T_2_420_2|T_2_690_8,45.0
D_FTE701,4,360,1185,T_4_360_1|T_4_645_3|T_4_915_1,45.0
D_FTE702,0,300,1140,T_0_300_4|T_0_600_1|T_0_870_10,40.5
D_FTE702,1,375,1185,T_1_375_11|T_1_645_2|T_1_915_3,40.5
D_FTE702,2,420,960,T_2_420_12|T_2_690_6,40.5
D_FTE702,4,555,825,T_4_555_3,40.5
D_FTE703,0,315,870,T_0_315_4|T_0_600_3,45.0
D_FTE703,1,315,1125,T_1_315_3|T_1_585_2|T_1_855_2,45.0
D_FTE703,2,375,915,T_2_375_2|T_2_645_5,45.0
D_FTE703,4,270,1080,T_4_270_7|T_4_540_5|T_4_810_1,45.0
D_FTE704,0,225,1035,T_0_225_1|T_0_495_5|T_0_765_1,40.5
D_FTE704,1,375,1200,T_1_375_4|T_1_660_2|T_1_930_10,40.5
D_FTE704,2,510,780,T_2_510_2,40.5
D_FTE704,4,345,915,T_4_345_9|T_4_645_4,40.5
D_FTE705,0,240,1065,T_0_240_1|T_0_525_10|T_0_795_4,49.5
D_FTE705,1,330,1140,T_1_330_3|T_1_600_6|T_1_870_4,49.5
D_FTE705,2,390,945,T_2_390_3|T_2_675_2,49.5
D_FTE705,4,345,1155,T_4_345_11|T_4_615_6|T_4_885_5,49.5
D_FTE706,0,390,930,T_0_390_11|T_0_660_6,40.5
D_FTE706,1,240,1050,T_1_240_5|T_1_510_3|T_1_780_3,40.5
D_FTE706,2,555,825,T_2_555_5,40.5
D_FTE706,4,330,1155,T_4_330_1|T_4_615_4|T_4_885_4,40.5
D_PT707,0,390,945,T_0_390_1|T_0_675_2,31.5
D_PT707,1,375,915,T_1_375_3|T_1_645_5,31.5
D_PT707,2,375,915,T_2_375_10|T_2_645_6,31.5
D_PT707,4,735,1005,T_4_735_6,31.5
D_FTE708,0,300,1125,T_0_300_7|T_0_585_3|T_0_855_3,40.5
D_FTE708,1,345,885,T_1_345_3|T_1_615_3,40.5
D_FTE708,2,675,945,T_2_675_6,40.5
D_FTE708,4,360,1215,T_4_360_14|T_4_675_2|T_4_945_13,40.5
D_PT709,1,315,1140,T_1_315_1|T_1_600_1|T_1_870_1,31.5
D_PT709,2,600,870,T_2_600_2,31.5
D_PT709,4,270,1110,T_4_270_2|T_4_555_4|T_4_840_1,31.5
D_PT710,1,345,1155,T_1_345_5|T_1_615_7|T_1_885_3,36.0
D_PT710,2,405,945,T_2_405_4|T_2_675_7,36.0
D_PT710,4,360,1170,T_4_360_5|T_4_630_1|T_4_900_5,36.0
D_PT711,1,375,1185,T_1_375_9|T_1_645_7|T_1_915_2,31.5
D_PT711,2,405,675,T_2_405_11,31.5
D_PT711,4,375,1215,T_4_375_4|T_4_675_3|T_4_945_12,31.5
D_PT712,1,225,1050,T_1_225_2|T_1_495_6|T_1_780_1,36.0
D_PT712,2,345,900,T_2_345_5|T_2_630_10,36.0
D_PT712,4,300,1155,T_4_300_2|T_4_615_7|T_4_885_2,36.0
D_PT713,1,240,1080,T_1_240_1|T_1_525_3|T_1_810_1,36.0
D_PT713,2,330,885,T_2_330_6|T_2_615_5,36.0
D_PT713,4,345,1155,T_4_345_2|T_4_615_5|T_4_885_1,36.0
D_PT714,1,285,1095,T_1_285_1|T_1_555_3|T_1_825_1,27.0
D_PT714,2,360,630,T_2_360_1,27.0
D_PT714,4,285,825,T_4_285_1|T_4_555_6,27.0
D_PT715,1,330,1140,T_1_330_6|T_1_600_2|T_1_870_10,36.0
D_PT715,2,375,915,T_2_375_11|T_2_645_10,36.0
D_PT715,4,315,1125,T_4_315_3|T_4_585_3|T_4_855_5,36.0
D_PT716,1,345,1170,T_1_345_2|T_1_630_4|T_1_900_3,36.0
D_PT716,2,405,945,T_2_405_8|T_2_675_9,36.0
D_PT716,4,360,1185,T_4_360_8|T_4_645_2|T_4_915_3,36.0
D_PT717,1,360,1170,T_1_360_6|T_1_630_6|T_1_900_4,31.5
D_PT717,2,405,960,T_2_405_10|T_2_690_1,31.5
D_PT717,4,360,915,T_4_360_2|T_4_645_6,31.5
D_PT718,1,360,915,T_1_360_4|T_1_645_4,27.0
D_PT718,2,390,930,T_2_390_10|T_2_660_3,27.0
D_PT718,4,330,870,T_4_330_2|T_4_600_1,27.0
D_PT719,1,390,1215,T_1_390_1|T_1_675_7|T_1_945_4,31.5
D_PT719,2,480,750,T_2_480_2,31.5
D_PT719,4,375,1200,T_4_375_1|T_4_660_1|T_4_930_1,31.5
D_PT720,1,270,1095,T_1_270_1|T_1_555_2|T_1_825_4,22.5
D_PT720,2,570,840,T_2_570_4,22.5
D_PT720,4,405,675,T_4_405_9,22.5
D_PT721,1,300,1110,T_1_300_2|T_1_570_1|T_1_840_3,31.5
D_PT721,2,345,885,T_2_345_7|T_2_615_10,31.5
D_PT721,4,360,930,T_4_360_13|T_4_660_3,31.5
D_PT722,1,300,1110,T_1_300_3|T_1_570_3|T_1_840_4,36.0
D_PT722,2,420,960,T_2_420_9|T_2_690_2,36.0
D_PT722,4,270,1110,T_4_270_8|T_4_570_1|T_4_840_4,36.0
D_PT723,1,840,1110,T_1_840_7,18.0
D_PT723,2,345,900,T_2_345_4|T_2_630_12,18.0
D_PT723,4,1110,1380,T_4_1110_4,18.0
D_PT724,1,300,1125,T_1_300_4|T_1_585_1|T_1_855_1,36.0
D_PT724,2,345,900,T_2_345_2|T_2_630_13,36.0
D_PT724,4,360,1215,T_4_360_7|T_4_675_1|T_4_945_1,36.0
D_PT725,1,315,1125,T_1_315_4|T_1_585_8|T_1_855_11,27.0
D_PT725,2,390,930,T_2_390_7|T_2_660_7,27.0
D_PT725,4,750,1020,T_4_750_1,27.0
D_PT726,1,345,1155,T_1_345_6|T_1_615_5|T_1_885_1,27.0
D_PT726,2,390,930,T_2_390_8|T_2_660_6,27.0
D_PT726,4,1065,1335,T_4_1065_4,27.0
D_PT727,1,930,1200,T_1_930_5,18.0
D_PT727,2,450,720,T_2_450_6,18.0
D_PT727,4,300,885,T_4_300_1|T_4_615_2,18.0
D_PT728,1,975,1245,T_1_975_1,13.5
D_PT728,2,630,900,T_2_630_6,13.5
D_PT728,4,780,1050,T_4_780_2,13.5
D_PT729,1,1050,1320,T_1_1050_3,22.5
D_PT729,2,645,915,T_2_645_7,22.5
D_PT729,4,285,1095,T_4_285_4|T_4_555_1|T_4_825_2,22.5
D_PT730,1,1065,1335,T_1_1065_1,13.5
D_PT730,2,600,870,T_2_600_6,13.5
D_PT730,4,840,1110,T_4_840_3,13.5
D_PT731,2,240,810,T_2_240_1|T_2_540_1,13.5
D_PT731,4,1125,1395,T_4_1125_1,13.5
D_PT732,2,255,810,T_2_255_1|T_2_540_3,13.5
D_PT732,4,945,1215,T_4_945_15,13.5
D_PT733,2,285,825,T_2_285_2|T_2_555_7,13.5
D_PT733,4,795,1065,T_4_795_1,13.5
D_PT734,2,300,855,T_2_300_5|T_2_585_4,13.5
D_PT734,4,915,1185,T_4_915_5,13.5
D_PT735,2,330,870,T_2_330_1|T_2_600_8,13.5
D_PT735,4,810,1080,T_4_810_4,13.5
D_PT736,2,330,885,T_2_330_8|T_2_615_3,22.5
D_PT736,4,360,1170,T_4_360_12|T_4_630_2|T_4_900_2,22.5
D_PT737,2,360,900,T_2_360_5|T_2_630_8,13.5
D_PT737,4,705,975,T_4_705_3,13.5
D_PT738,2,375,915,T_2_375_8|T_2_645_8,13.5
D_PT738,4,390,660,T_4_390_3,13.5
D_PT739,2,375,915,T_2_375_13|T_2_645_4,13.5
D_PT739,4,1080,1350,T_4_1080_1,13.5
D_PT740,2,390,930,T_2_390_9|T_2_660_4,13.5
D_PT740,4,405,675,T_4_405_2,13.5
D_PT741,2,390,945,T_2_390_11|T_2_675_3,13.5
D_PT741,4,540,810,T_4_540_4,13.5
D_PT742,2,390,930,T_2_390_13|T_2_660_9,13.5
D_PT742,4,1095,1365,T_4_1095_1,13.5
D_PT743,2,405,945,T_2_405_7|T_2_675_4,22.5
D_PT743,4,270,1080,T_4_270_6|T_4_540_2|T_4_810_2,22.5
D_PT744,2,420,960,T_2_420_5|T_2_690_9,22.5
D_PT744,4,360,1185,T_4_360_10|T_4_645_5|T_4_915_4,22.5
D_PT745,2,420,960,T_2_420_10|T_2_690_7,18.0
D_PT745,4,375,930,T_4_375_2|T_4_660_2,18.0
D_PT746,2,420,960,T_2_420_11|T_2_690_4,13.5
D_PT746,4,420,690,T_4_420_2,13.5
D_PT747,2,465,735,T_2_465_6,13.5
D_PT747,4,270,810,T_4_270_10|T_4_540_3,13.5
D_PT748,2,465,735,T_2_465_7,13.5
D_PT748,4,345,885,T_4_345_5|T_4_615_1,13.5
D_PT749,2,240,780,T_2_240_10|T_2_510_3,22.5
D_PT749,4,315,1125,T_4_315_1|T_4_585_1|T_4_855_3,22.5
D_PT750,2,240,825,T_2_240_9|T_2_555_2,22.5
D_PT750,4,345,1155,T_4_345_1|T_4_615_3|T_4_885_3,22.5
D_PT751,2,285,825,T_2_285_4|T_2_555_8,13.5
D_PT751,4,945,1215,T_4_945_6,13.5
D_PT752,2,330,885,T_2_330_5|T_2_615_1,13.5
D_PT752,4,525,795,T_4_525_7,13.5
D_PT753,2,360,900,T_2_360_10|T_2_630_2,13.5
D_PT753,4,885,1155,T_4_885_7,13.5
D_PT754,2,360,900,T_2_360_3|T_2_630_5,18.0
D_PT754,4,315,855,T_4_315_4|T_4_585_5,18.0
D_PT755,2,375,915,T_2_375_6|T_2_645_1,13.5
D_PT755,4,420,690,T_4_420_8,13.5
D_PT756,2,375,915,T_2_375_3|T_2_645_9,18.0
D_PT756,4,345,915,T_4_345_8|T_4_645_1,18.0
D_FTE757,0,420,1275,T_0_1005_2|T_0_420_6|T_0_720_2,40.5
D_FTE757,1,495,1320,T_1_1050_10|T_1_495_2|T_1_780_9,40.5
D_FTE757,4,390,1245,T_4_390_2|T_4_705_1|T_4_975_3,40.5
D_PT758,0,345,1185,T_0_345_5|T_0_645_3|T_0_915_1,31.5
D_PT758,1,405,1215,T_1_405_7|T_1_675_5|T_1_945_1,31.5
D_PT758,2,435,705,T_2_435_6,31.5
D_PT759,0,585,1410,T_0_1140_1|T_0_585_7|T_0_870_5,27.0
D_PT759,1,630,1439,T_1_1170_1|T_1_630_3|T_1_900_6,27.0
D_PT760,0,540,1365,T_0_1095_1|T_0_540_2|T_0_810_4,27.0
D_PT760,1,585,1410,T_1_1140_2|T_1_585_6|T_1_870_7,27.0
D_PT761,0,390,1200,T_0_390_6|T_0_660_5|T_0_930_2,27.0
D_PT761,1,420,1275,T_1_1005_4|T_1_420_4|T_1_720_7,27.0
D_PT762,0,420,1260,T_0_420_4|T_0_690_7|T_0_990_2,27.0
D_PT762,1,480,1320,T_1_1050_12|T_1_480_5|T_1_780_6,27.0
D_PT763,0,525,1395,T_0_1125_3|T_0_525_7|T_0_840_2,27.0
D_PT763,1,615,1439,T_1_1170_5|T_1_615_2|T_1_900_8,27.0
D_PT764,0,345,1245,T_0_345_1|T_0_690_10|T_0_975_2,27.0
D_PT764,1,465,1275,T_1_1005_2|T_1_465_1|T_1_735_1,27.0
D_PT765,0,300,1140,T_0_300_1|T_0_585_10|T_0_870_11,27.0
D_PT765,1,360,1275,T_1_1005_1|T_1_360_3|T_1_690_2,27.0
D_PT766,0,525,1335,T_0_1065_2|T_0_525_8|T_0_795_5,22.5
D_PT766,2,240,840,T_2_240_11|T_2_570_1,22.5
D_PT767,0,585,1425,T_0_1155_1|T_0_585_4|T_0_870_7,22.5
D_PT767,1,645,1260,T_1_645_6|T_1_990_1,22.5
D_PT768,1,435,990,T_1_435_4|T_1_720_2,18.0
D_PT768,2,210,765,T_2_210_1|T_2_495_6,18.0
D_PT769,1,495,1035,T_1_495_9|T_1_765_1,18.0
D_PT769,2,255,825,T_2_255_3|T_2_555_6,18.0
D_PT770,1,450,1020,T_1_450_3|T_1_750_5,18.0
D_PT770,2,240,840,T_2_240_7|T_2_570_3,18.0
D_PT771,1,525,1095,T_1_525_5|T_1_825_10,18.0
D_PT771,2,315,855,T_2_315_4|T_2_585_8,18.0
D_PT772,1,570,1110,T_1_570_5|T_1_840_9,18.0
D_PT772,2,330,900,T_2_330_2|T_2_630_7,18.0
D_PT773,1,540,1080,T_1_540_6|T_1_810_8,18.0
D_PT773,2,300,870,T_2_300_1|T_2_600_7,18.0
D_PT774,1,495,1065,T_1_495_1|T_1_795_2,18.0
D_PT774,2,285,855,T_2_285_3|T_2_585_5,18.0
D_PT775,1,630,1439,T_1_1170_2|T_1_630_5|T_1_900_9,13.5
D_PT776,0,540,1350,T_0_1080_2|T_0_540_3|T_0_810_2,13.5
D_PT777,0,435,1245,T_0_435_2|T_0_705_1|T_0_975_1,13.5
D_PT778,0,345,1155,T_0_345_9|T_0_615_10|T_0_885_9,13.5
D_PT779,0,345,1155,T_0_345_4|T_0_615_3|T_0_885_6,13.5
D_PT780,0,480,1290,T_0_1020_2|T_0_480_1|T_0_750_2,13.5
D_PT781,0,420,1230,T_0_420_3|T_0_690_9|T_0_960_1,13.5
D_PT782,0,345,1155,T_0_345_8|T_0_615_7|T_0_885_8,13.5
D_PT783,0,525,1335,T_0_1065_1|T_0_525_3|T_0_795_1,13.5
D_PT784,0,510,1320,T_0_1050_1|T_0_510_1|T_0_780_1,13.5
D_PT785,0,345,1155,T_0_345_2|T_0_615_6|T_0_885_5,13.5
D_PT786,0,345,1155,T_0_345_7|T_0_615_8|T_0_885_7,13.5
D_PT787,0,450,1260,T_0_450_1|T_0_720_1|T_0_990_1,13.5
D_PT788,0,585,1395,T_0_1125_2|T_0_585_2|T_0_855_8,13.5
D_PT789,0,585,1395,T_0_1125_1|T_0_585_5|T_0_855_7,13.5
D_PT790,0,510,1320,T_0_1050_2|T_0_510_2|T_0_780_2,13.5
D_PT791,0,405,1215,T_0_405_1|T_0_675_1|T_0_945_1,13.5
D_PT792,0,315,1125,T_0_315_3|T_0_585_9|T_0_855_6,13.5
D_PT793,0,540,1350,T_0_1080_1|T_0_540_1|T_0_810_5,13.5
D_PT794,0,285,1125,T_0_285_1|T_0_555_1|T_0_855_2,27.0
D_PT794,1,345,1170,T_1_345_4|T_1_615_6|T_1_900_5,27.0
D_PT795,0,345,1305,T_0_1035_2|T_0_345_11|T_0_690_11,27.0
D_PT795,1,525,1380,T_1_1110_2|T_1_525_4|T_1_825_8,27.0
D_PT796,0,300,1290,T_0_1020_1|T_0_300_10|T_0_660_3,27.0
D_PT796,1,510,1350,T_1_1080_10|T_1_510_4|T_1_810_7,27.0
D_PT797,0,495,1140,T_0_495_11|T_0_870_3,22.5
D_PT797,1,360,1230,T_1_360_8|T_1_690_7|T_1_960_2,22.5
D_PT798,0,555,1155,T_0_555_4|T_0_885_10,22.5
D_PT798,1,375,1275,T_1_1005_3|T_1_375_6|T_1_690_4,22.5
D_PT799,0,495,1410,T_0_1140_2|T_0_495_1|T_0_855_1,22.5
D_PT799,1,660,1290,T_1_1020_2|T_1_660_7,22.5
D_PT800,1,450,1035,T_1_450_2|T_1_765_2,18.0
D_PT800,2,255,855,T_2_255_4|T_2_585_1,18.0
D_PT801,1,480,1020,T_1_480_1|T_1_750_4,18.0
D_PT801,2,240,855,T_2_240_8|T_2_585_3,18.0
D_PT802,1,495,1080,T_1_495_4|T_1_810_5,18.0
D_PT802,2,300,885,T_2_300_4|T_2_615_7,18.0
D_PT803,1,495,1050,T_1_495_8|T_1_780_5,18.0
D_PT803,2,270,840,T_2_270_2|T_2_570_8,18.0
D_PT804,1,570,1140,T_1_570_2|T_1_870_5,18.0
D_PT804,2,360,900,T_2_360_9|T_2_630_4,18.0
D_PT805,0,690,1230,T_0_690_6|T_0_960_2,22.5
D_PT805,1,450,1290,T_1_1020_3|T_1_450_1|T_1_750_2,22.5
D_PT806,0,630,1439,T_0_1170_3|T_0_630_3|T_0_900_6,13.5
D_PT807,1,555,1365,T_1_1095_2|T_1_555_4|T_1_825_9,13.5
D_PT808,1,585,1395,T_1_1125_4|T_1_585_7|T_1_855_9,13.5
D_PT809,1,405,1215,T_1_405_5|T_1_675_3|T_1_945_2,13.5
D_PT810,1,540,1350,T_1_1080_2|T_1_540_7|T_1_810_9,13.5
D_PT811,1,480,1290,T_1_1020_4|T_1_480_4|T_1_750_1,13.5
D_PT812,1,540,1350,T_1_1080_4|T_1_540_1|T_1_810_4,13.5
D_PT813,1,405,1215,T_1_405_3|T_1_675_4|T_1_945_3,13.5
D_PT814,1,525,1335,T_1_1065_4|T_1_525_2|T_1_795_4,13.5
D_PT815,1,465,1275,T_1_1005_5|T_1_465_2|T_1_735_4,13.5
D_PT816,1,555,1365,T_1_1095_1|T_1_555_5|T_1_825_7,13.5
D_PT817,1,540,1350,T_1_1080_1|T_1_540_5|T_1_810_3,13.5
D_PT818,1,480,1290,T_1_1020_1|T_1_480_6|T_1_750_6,13.5
D_PT819,1,540,1350,T_1_1080_3|T_1_540_4|T_1_810_6,13.5
D_PT820,1,495,1305,T_1_1035_1|T_1_495_7|T_1_765_3,13.5
D_PT821,1,555,1365,T_1_1095_3|T_1_555_6|T_1_825_2,13.5
D_PT822,1,585,1395,T_1_1125_5|T_1_585_3|T_1_855_7,13.5
D_PT823,1,420,1230,T_1_420_6|T_1_690_6|T_1_960_3,13.5
D_PT824,1,510,1320,T_1_1050_11|T_1_510_2|T_1_780_4,13.5
